0	139	307	310	54.337	-15.824	41.916
0	139	307	310	56.337	-15.824	41.916
0	139	307	310	53.337	-15.824	41.916
0	139	307	310	52.337	-15.824	41.916
0	139	307	310	54.337	-15.824	41.916
0	139	307	310	55.337	-15.824	41.916
0	139	307	310	54.337	-16.824	41.916
0	139	307	310	54.337	-14.824	41.916
0	139	307	310	54.337	-14.824	41.916
0	139	307	310	54.337	-14.824	41.916
0	139	307	310	54.337	-13.824	41.916
0	139	307	310	54.337	-15.824	43.916
0	139	307	310	54.337	-15.824	42.916
0	139	307	310	54.337	-15.824	43.916
0	139	307	310	54.337	-15.824	43.916
0	139	307	310	54.337	-15.824	42.916
0	138	307	310	54.337	-15.824	41.916
0	133	307	310	54.337	-15.824	41.916
0	134	307	310	54.337	-15.824	41.916
0	135	307	310	54.337	-15.824	41.916
0	136	307	310	54.337	-15.824	41.916
0	139	301	310	54.337	-15.824	41.916
0	139	307	310	54.337	-15.824	41.916
0	139	299	310	54.337	-15.824	41.916
0	139	302	310	54.337	-15.824	41.916
0	139	303	310	54.337	-15.824	41.916
0	139	307	318	54.337	-15.824	41.916
0	139	307	311	54.337	-15.824	41.916
0	139	307	312	54.337	-15.824	41.916
0	139	307	303	54.337	-15.824	41.916
0	139	307	307	54.337	-15.824	41.916
0	139	307	310	56.337	-13.824	39.916
0	139	307	310	54.337	-14.824	42.916
0	139	307	310	55.337	-15.824	42.916
0	139	307	310	56.337	-14.824	43.916
0	139	307	310	54.337	-17.824	43.916
0	143	308	315	54.337	-15.824	41.916
0	148	314	301	54.337	-15.824	41.916
0	129	303	301	54.337	-15.824	41.916
0	132	307	320	54.337	-15.824	41.916
0	144	297	302	54.337	-15.824	41.916
0	149	306	301	56.337	-15.824	42.916
0	145	312	303	56.337	-15.824	39.916
0	148	299	315	55.337	-13.824	42.916
0	132	309	320	56.337	-16.824	43.916
0	133	313	312	56.337	-15.824	39.916
0	130	304	320	56.337	-13.824	39.916
0	146	310	317	56.337	-14.824	43.916
0	139	313	306	56.337	-15.824	41.916
0	135	302	312	55.337	-16.824	39.916
0	141	310	306	54.337	-15.824	41.916
0	141	310	306	56.337	-15.824	41.916
0	141	310	306	54.337	-15.824	41.916
0	141	310	306	56.337	-15.824	41.916
0	141	310	306	55.337	-15.824	41.916
0	141	310	306	53.337	-15.824	41.916
0	141	310	306	54.337	-13.824	41.916
0	141	310	306	54.337	-13.824	41.916
0	141	310	306	54.337	-14.824	41.916
0	141	310	306	54.337	-15.824	41.916
0	141	310	306	54.337	-15.824	41.916
0	141	310	306	54.337	-15.824	41.916
0	141	310	306	54.337	-15.824	41.916
0	141	310	306	54.337	-15.824	43.916
0	141	310	306	54.337	-15.824	40.916
0	141	310	306	54.337	-15.824	41.916
0	133	310	306	54.337	-15.824	41.916
0	137	310	306	54.337	-15.824	41.916
0	148	310	306	54.337	-15.824	41.916
0	136	310	306	54.337	-15.824	41.916
0	147	310	306	54.337	-15.824	41.916
0	141	310	306	54.337	-15.824	41.916
0	141	309	306	54.337	-15.824	41.916
0	141	317	306	54.337	-15.824	41.916
0	141	314	306	54.337	-15.824	41.916
0	141	309	306	54.337	-15.824	41.916
0	141	310	297	54.337	-15.824	41.916
0	141	310	315	54.337	-15.824	41.916
0	141	310	296	54.337	-15.824	41.916
0	141	310	301	54.337	-15.824	41.916
